country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Ecuador,ECU,2021-02-15,,,,,151,,,,9,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
Ecuador,ECU,2021-02-16,,,,,151,,,,9,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
Ecuador,ECU,2021-02-17,8190,6228,1962,,151,0.05,0.04,0.01,9,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
Ecuador,ECU,2021-02-18,,,,,462,,,,26,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
Ecuador,ECU,2021-02-19,,,,,773,,,,44,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
Ecuador,ECU,2021-02-20,,,,,1084,,,,61,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
Ecuador,ECU,2021-02-21,,,,,1395,,,,79,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
Ecuador,ECU,2021-02-22,,,,,1707,,,,97,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
Ecuador,ECU,2021-02-23,,,,,2018,,,,114,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
Ecuador,ECU,2021-02-24,24492,20784,3708,,2329,0.14,0.12,0.02,132,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
Egypt,EGY,2021-01-24,0,,,,,0,,,,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
Egypt,EGY,2021-01-25,,,,,219,,,,2,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
Egypt,EGY,2021-01-26,,,,,219,,,,2,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
Egypt,EGY,2021-01-27,,,,,219,,,,2,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
Egypt,EGY,2021-01-28,,,,,219,,,,2,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
Egypt,EGY,2021-01-29,,,,,219,,,,2,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
Egypt,EGY,2021-01-30,1315,,,,219,0,,,2,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
El Salvador,SLV,2021-02-17,0,,,,,0,,,,Oxford/AstraZeneca,Ministry of Health,https://www.laprensagrafica.com/elsalvador/Vacuna-contra-covid-Unas-6-mil-dosis-han-sido-aplicadas-en-cinco-dias-dice-Gobierno-20210222-0043.html
El Salvador,SLV,2021-02-18,,,,,1200,,,,185,Oxford/AstraZeneca,Ministry of Health,https://www.laprensagrafica.com/elsalvador/Vacuna-contra-covid-Unas-6-mil-dosis-han-sido-aplicadas-en-cinco-dias-dice-Gobierno-20210222-0043.html
El Salvador,SLV,2021-02-19,,,,,1200,,,,185,Oxford/AstraZeneca,Ministry of Health,https://www.laprensagrafica.com/elsalvador/Vacuna-contra-covid-Unas-6-mil-dosis-han-sido-aplicadas-en-cinco-dias-dice-Gobierno-20210222-0043.html
El Salvador,SLV,2021-02-20,,,,,1200,,,,185,Oxford/AstraZeneca,Ministry of Health,https://www.laprensagrafica.com/elsalvador/Vacuna-contra-covid-Unas-6-mil-dosis-han-sido-aplicadas-en-cinco-dias-dice-Gobierno-20210222-0043.html
El Salvador,SLV,2021-02-21,,,,,1200,,,,185,Oxford/AstraZeneca,Ministry of Health,https://www.laprensagrafica.com/elsalvador/Vacuna-contra-covid-Unas-6-mil-dosis-han-sido-aplicadas-en-cinco-dias-dice-Gobierno-20210222-0043.html
El Salvador,SLV,2021-02-22,6000,,,,1200,0.09,,,185,Oxford/AstraZeneca,Ministry of Health,https://www.laprensagrafica.com/elsalvador/Vacuna-contra-covid-Unas-6-mil-dosis-han-sido-aplicadas-en-cinco-dias-dice-Gobierno-20210222-0043.html
England,,2020-12-13,55467,55467,,,,0.1,0.1,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-14,,,,,74120,,,,1317,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-15,,,,,74120,,,,1317,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-16,,,,,74120,,,,1317,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-17,,,,,74120,,,,1317,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-18,,,,,74120,,,,1317,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-19,,,,,74120,,,,1317,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-20,574307,574307,,,74120,1.02,1.02,,1317,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-21,,,,,68994,,,,1226,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-22,,,,,63868,,,,1135,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-23,,,,,58742,,,,1044,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-24,,,,,53616,,,,953,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-25,,,,,48489,,,,861,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-26,,,,,43363,,,,770,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-27,841968,841968,,,38237,1.5,1.5,,679,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-28,,,,,39929,,,,709,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-29,,,,,41621,,,,739,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-30,,,,,43313,,,,770,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2020-12-31,,,,,45005,,,,800,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-01,,,,,46697,,,,830,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-02,,,,,48388,,,,860,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-03,1192530,1171938,20592,,50080,2.12,2.08,0.04,890,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-04,,,,,66216,,,,1176,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-05,,,,,82353,,,,1463,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-06,,,,,98489,,,,1750,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-07,,,,,114625,,,,2036,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-08,,,,,130761,,,,2323,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-09,,,,,146897,,,,2610,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-10,2333764,1959151,374613,,163033,4.15,3.48,0.67,2896,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-11,2474205,2080280,393925,140441,159806,4.4,3.7,0.7,2839,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-12,2661850,2254556,407294,187645,163322,4.73,4.01,0.72,2902,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-13,2910027,2494371,415656,248177,175485,5.17,4.43,0.74,3118,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-14,3189674,2769164,420510,279647,192144,5.67,4.92,0.75,3414,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-15,3514385,3090058,424327,324711,215241,6.24,5.49,0.75,3824,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-16,3791594,3365492,426102,277209,231552,6.74,5.98,0.76,4114,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-17,3947442,3520056,427386,155848,230525,7.01,6.25,0.76,4096,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-18,4118342,3687206,431136,170900,234877,7.32,6.55,0.77,4173,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-19,4419704,3985579,434125,301362,251122,7.85,7.08,0.77,4461,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-20,4740578,4303730,436848,320874,261507,8.42,7.65,0.78,4646,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-21,5100475,4661293,439182,359897,272972,9.06,8.28,0.78,4850,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-22,5526071,5085771,440300,425596,287384,9.82,9.04,0.78,5106,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-23,5970175,5529101,441074,444104,311226,10.61,9.82,0.78,5529,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-24,6169377,5727693,441684,199202,317419,10.96,10.18,0.78,5639,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-25,6405554,5962544,443010,236177,326745,11.38,10.59,0.79,5805,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-26,6665861,6221850,444011,260307,320880,11.84,11.05,0.79,5701,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-27,6918853,6473752,445101,252992,311182,12.29,11.5,0.79,5528,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-28,7263317,6816945,446372,344464,308977,12.9,12.11,0.79,5489,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-29,7701203,7253305,447898,437886,310733,13.68,12.89,0.8,5521,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-30,8251146,7792996,458150,549943,325853,14.66,13.85,0.81,5789,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-31,8543262,8082355,460907,292116,339126,15.18,14.36,0.82,6025,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-01,8825371,8362868,462503,282109,345688,15.68,14.86,0.82,6142,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-02,9126930,8663041,463889,301559,351581,16.21,15.39,0.82,6246,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-03,9508006,9041835,466171,381076,369879,16.89,16.06,0.83,6571,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-04,9899043,9430261,468782,391037,376532,17.59,16.75,0.83,6690,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-05,10302620,9831897,470723,403577,371631,18.3,17.47,0.84,6602,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-06,10761539,10290215,471324,458919,358628,19.12,18.28,0.84,6371,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-07,10991365,10519729,471636,229826,349729,19.53,18.69,0.84,6213,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-08,11245053,10771998,473055,253688,345669,19.98,19.14,0.84,6141,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-09,11558880,11083652,475228,313827,347421,20.54,19.69,0.84,6172,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-10,11901827,11422507,479320,342947,341974,21.14,20.29,0.85,6076,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-11,12293207,11809241,483966,391380,342023,21.84,20.98,0.86,6076,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-12,12733865,12246166,487699,440658,347321,22.62,21.76,0.87,6171,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-13,13165548,12675663,489885,431683,343430,23.39,22.52,0.87,6101,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-14,13353631,12862909,490722,188083,337467,23.72,22.85,0.87,5995,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-15,13575245,13082669,492576,221614,332885,24.12,23.24,0.88,5914,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-16,13891042,13395338,495704,315797,333166,24.68,23.8,0.88,5919,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-17,14318115,13817914,500201,427073,345184,25.44,24.55,0.89,6133,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-18,14718938,14214176,504762,400823,346533,26.15,25.25,0.9,6157,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-19,15046635,14537978,508657,327697,330396,26.73,25.83,0.9,5870,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-20,15355176,14844087,511089,308541,312804,27.28,26.37,0.91,5557,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-21,15471509,14958074,513435,116333,302554,27.49,26.57,0.91,5375,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-22,15631937,15113158,518779,160428,293813,27.77,26.85,0.92,5220,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-23,15926415,15398055,528360,294478,290768,28.3,27.36,0.94,5166,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-24,16337561,15794992,542569,411146,288492,29.03,28.06,0.96,5125,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-25,16785841,16227104,558737,448280,295272,29.82,28.83,0.99,5246,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-02-26,17254844,16679881,574963,469003,315458,30.66,29.63,1.02,5604,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Estonia,EST,2020-12-28,207,,,,,0.02,,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-veebruar-oopaevaga-lisandus-1570-positiivset-testi
Estonia,EST,2020-12-29,516,,,309,309,0.04,,,233,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-veebruar-oopaevaga-lisandus-1570-positiivset-testi
Estonia,EST,2020-12-30,884,,,368,338,0.07,,,255,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-veebruar-oopaevaga-lisandus-1570-positiivset-testi
Estonia,EST,2020-12-31,1907,,,1023,567,0.14,,,427,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-veebruar-oopaevaga-lisandus-1570-positiivset-testi
Estonia,EST,2021-01-01,2487,,,580,570,0.19,,,430,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-veebruar-oopaevaga-lisandus-1570-positiivset-testi
Estonia,EST,2021-01-02,,,,,459,,,,346,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-veebruar-oopaevaga-lisandus-1570-positiivset-testi
Estonia,EST,2021-01-03,2517,,,,385,0.19,,,290,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-veebruar-oopaevaga-lisandus-1570-positiivset-testi
Estonia,EST,2021-01-04,2535,,,18,333,0.19,,,251,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-veebruar-oopaevaga-lisandus-1570-positiivset-testi
Estonia,EST,2021-01-05,3188,,,653,382,0.24,,,288,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-veebruar-oopaevaga-lisandus-1570-positiivset-testi
Estonia,EST,2021-01-06,5009,,,1821,589,0.38,,,444,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-veebruar-oopaevaga-lisandus-1570-positiivset-testi
Estonia,EST,2021-01-07,6632,,,1623,675,0.5,,,509,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-veebruar-oopaevaga-lisandus-1570-positiivset-testi
Estonia,EST,2021-01-08,7973,,,1341,784,0.6,,,591,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-veebruar-oopaevaga-lisandus-1570-positiivset-testi
